commit,probability,prediction,vulnerability_type
b34778d220db02e5fe271220910b058ee0994771,0.62,1,CWE-120
cce3ae407f01687d840b6782dff8d81bedb2bf70,0.0,0,0
1f011869b061d520d4ce360627a1b1ca928ccf7d,0.0,0,0
8133195296ed44303410bbbf913adb732dc68c00,0.0,1,CWE-521
d2e079ff75cba8c1936874e7f1a8244de08d67f2,0.01,0,0
dd4141568a78686519b6f4f4cc16a7826195b820,0.0,0,0
5864072bf8aa2e3057e2adf5e71935bb857e2899,0.01,0,0
18db96bb0d239686d0e4a192b17f69d70798d993,0.0,1,CWE-20
f7e9877d053f1a3b6693fa66145a3b977455f19a,0.0,1,CWE-259
f39d7eeda7dbd1aadcc44a364a717c2877b7db96,0.0,0,0
a69c38903188f1cb337e81710e801354381092a4,0.01,0,0
89a5c857acbc3d816fd7e5cf81a94475a812be64,0.0,0,0
1fa76994608198dd50d0abcd0793ec4cf42e7bbf,0.01,0,0
dff51b2898145d4f9c5db669db4f9ef5a67ab4b5,0.0,0,0
46aabf0b65105d49218289b7d442e83aa81595a6,0.0,0,0
1eb9a81eb92dd5d133c8584bad8aecd5b8f0ccd1,0.0,0,0
4d4c0eeaf59a78be6c29bc774c9d23e82dc59647,0.01,1,CWE-539
0ef1623643fef11e0d28c242fe2598c840daf8bc,0.0,0,0
c389f55194c9e264772f46c10eae222c3e39792c,0.02,0,0
8bc207d59e7a4ce235f38c0c575437a09551fc8c,0.01,1,CWE-404
e81721b91bd31f2d3606d5e834b583c6eaaf14db,0.0,0,0
7c69025661bce3d6a54918dd55d9a36a8b778d5a,0.0,0,0
c40c7c421fc45beae52f2d4fceb70e81c1c72dd7,0.0,0,0
751f67205838f37e55fb3865f9b6410d7f5e89b1,0.0,0,0
9989d7a651e5b61878e747a2bc4f32899fa84068,0.0,0,0
84dc0ea1a6c5ccffb84e00379a6fede25f42e429,0.01,0,0
be57e40f365e34684be57f74eccbf22b0ef03db4,0.0,0,0
4b812c8242ee98d5c3cba00ed44be7677939a6ec,0.0,0,0
f61caafedea08a7642974b2d668745145ddce142,0.0,0,0
98cfe3803a9381866515fefb7dd74b14a931b955,0.0,0,0
45d90fd282c670634b8e8eea9debc9167e9b42c8,0.0,1,CWE-502
f4adcfaf78f781c9c3c12982c40a28e04b9b60ed,0.0,0,0
edfdbc39c9e5baa932607f1ebecf36e2989509c1,0.0,0,0
e531b7babea5738b375d0dc59ef6f61a46fe543d,0.0,1,CWE-502
62d3752e511e13f33e324c1d785d3d49abe2a7c6,0.0,0,0
60cf18cf202726167ec3599cf8986aa37a3b5b74,0.0,0,0
20345fb8aada23ff3b02f4bd54ff9a96b994dd5b,0.0,1,CWE-352
b2e220f598d3f13f754fbbde6f6386625dc6eecb,0.0,0,0
f91541bed7e44624556b394cfba9b1a43c9bbdca,0.0,0,0
cd2f32423df0ad7b7c64537c3cba7da525c354cc,0.0,0,0
bbb8149010b1cc10305a94145928548e82a24186,0.01,0,0
74c50420526de33fb8fcfd813060eb1e67a596ed,0.0,0,0
c1429a2927e0cf228f97ff87174d206fbd7fa595,0.0,0,0
ecdeff4d8559608194762bd40f947a8b84acd7db,0.0,0,0
364143284e53e0a027478acd26ea766c8df60f92,0.0,0,0
71709bbc365c7ef7d3068d584e3f6d639b662b22,0.0,0,0
9a445c88821d73a64efc752d33f585e1fa08d55e,0.01,0,0
b1365843dd2ded77962945b138ce272f3ba1d06b,0.0,0,0
99c160b559dc6c510e2e9f713191c3c80e26c6f2,0.0,0,0
4b4567347310031b2e28f26e7d8b4430722de2f9,0.0,0,0
e9f78f6043d8391121ba93d496b66beaa13a1dca,0.0,0,0
b23d45953f25af50554253b6b1be2d21ad369881,0.0,0,0
9a35d57ab2d1f2a8eafd0d487ac8166c93db0a5a,0.0,1,CWE-22
cfd88ae6bba7b9a3cad30a0bbc04067fa00dbddc,0.0,0,0
5c2230b23b7870c3c09ed1a8768331e5786adb5f,0.0,0,0
93996b8b29d46236badef1deb6a5f635d5043428,0.03,0,0
efd7f9bf729d3391e2f6182a2a2b7970ea26e840,0.0,0,0
04748e6f3f654733afafea3701d4ed03b08b8167,0.0,0,0
62edd8882741fa21de09d8abc64d9a62f9521466,0.0,0,0
fe29ad09832e83f6bc1d0c247cc358b13d9f295d,0.02,0,0
4f39edc9059bf3896e996224003599261412c004,0.03,0,0
311e5e690e519ee1429b237ba92235b5af3705c3,0.0,0,0
6f6dbd8f6500f648cef497b080321443b6982560,0.0,0,0
7046644bf361b89afc246b6643e24ce2ae60cacc,0.0,0,0
ab3e21635a54ce974e19a19f0dcabd19f5923840,0.0,0,0
3740a1c0eba900eb5cb84c6a3f03d8e0274ee8cf,0.01,0,0
efebfd2324e5a9d3df0a63726425b72b6c986b54,0.0,0,0
4d1e76c4bc8dbe1b4f60c39a043f5704bfffd9e5,0.0,0,0
c5548689b61809d26b20db1d08331b6988f92734,0.0,0,0
b807577da257ba2475abe955120fb7bdf739875c,0.14,0,0
004134200b30fdef5a02f2e04a789d4e5bde4ecf,0.0,0,0
8ac03a4942b0fa8016e6418c00c01517cbcf4651,0.0,0,0
d3ab64aae14289e66d67eee09bfb78c5e171f39a,0.0,0,0
a0373a3a7be5e8748d3c0a34aa218653be19393a,0.0,0,0
a6b18613f10a9c09f79fe0058c3aa64b3837935f,0.0,0,0
478226451ce2e7a2831814abfbea5367e0c66eed,0.0,0,0
c63450300304a88fbcc42a6593657441889600cd,0.0,0,0
10e93a6d40502e100c68090730e0b3190df97854,0.01,0,0
ce662d0467c302d3a37d4cfb7d4626a48794f60e,0.0,0,0
c5393b96ed57a3f336dcca2085f99d72953a1f7e,0.01,0,0
8ab42a266c21eb57c406abb5f2f521c8bdf780f4,0.01,0,0
a4bb42cab211338383d49a5dd46a9af1a7a8df54,0.0,0,0
14734b1d971f76d195cd8de6cae2de12970b33fb,0.0,0,0
4408ed5dcb21cb0e76708a7c52297e92f66266ea,0.0,0,0
af3af9d4e7294e21536729a890c1cd34e6185734,0.01,0,0
eb1ae1ec2d3efb615443f25700fe328da7866a1b,0.0,0,0
e94878c8a8067861ebf8b667a2415a23e2a4355e,0.0,0,0
1277bc7e993dec8bbe64f1b5aeaaae6cff6429dd,0.0,0,0
90cc5ab976af11adc3469b04a290c2a15a9d4079,0.0,0,0
d7175dc87a85cfe02c96d70fc1e28ecace1f2878,0.0,1,CWE-434
42eaa03e04a576521fdcaec3413422c40a8396f4,0.0,0,0
2e63ba5ca6c4891272e7439fe69b1ae9aa98d7aa,0.0,0,0
cf564f91dd7a517ee2b05f94d9325e9960716ad9,0.0,0,0
1e06831fd9658a611b2cc580517e27a10c83e8b7,0.01,0,0
ed9057083bcdcce37ddb66bc01e9b7fddb5ea206,0.01,0,0
f1246a43175dc040584140c9792beb5dce521e9b,0.0,0,0
9d84f387e0b802d06def4c1315934e57634b462e,0.0,0,0
b4cf5121ef2aec755b19d11433159415c2e14f23,0.0,0,0
07642c3689edaaf04addb0853877bbd0938ecf7b,0.0,0,0
e37af83459b79096f614add2df26a14a5e3aa571,0.0,1,CWE-732
526520de0a9d7a29fcf1b4c521f017ca75a46cbc,0.04,0,0
4ff41c7ab221174bd58c8af3d71d0d0a473b5dd7,0.01,1,CWE-22
221f117fe651e6e63f422ad394b2f8a9ea8db767,0.0,0,0
65fa5c4d82298e0933701954182d4e9249437462,0.0,0,0
a90a3b471de133df411e947d8a498e7965f6d800,0.0,0,0
1a0f00e5499f4af4c6c22cd4fd46d578a1834e2a,0.0,0,0
9edf907aedb8c0337577235467061aade237d72d,0.0,0,0
36c2f7dc6802288235e5700bda8112da9624a567,0.0,0,0
3f2c8d3761cb8d459a8267f1101d27ddc05cbdb5,0.0,0,0
0346a4a19f4cbd7274b1a0bfe12eb54ea71c2319,0.0,0,0
29a4554b423a6668c37b46000472c22c4da4573a,0.04,0,0
99674f2f92a1fe03a7cf71d14a91b8b5ddf8f1e1,0.0,1,CWE-275
73f2575b19f685d5a60db15c8c8d512ffb88ea96,0.0,1,CWE-264
b7d9ef8afa4854c3dbf0a195c74cd2f07c4590e0,0.0,0,0
f9bb30ab364f64c919d0e1bb18c3aca6cb38a825,0.0,0,0
7eb542d1747da02019bc60f26c7a03c2471b2186,0.0,1,CWE-352
a6fce27f270cda10ff316da32520f9f56f66eaa2,0.0,1,CWE-290
324c310cbd3a95da73d36a6f868a538742a10c4f,0.03,0,0
8e22869b9e91266cd5b7de9351c3f870d63757b7,0.0,0,0
ab7107c4c5bfc73c474c52b7cd73546fa63a00db,0.0,0,0
402a04e9afd2bb3f0bf880ae21e4ad5378395fc4,0.0,0,0
484d735f1e0b64b60c2fbcace5f57ff032d12c03,0.0,1,CWE-89
5e12c490343457e16109edacd87f3e39020e26c8,0.0,0,0
51b994ba7578eee6b4adddf8148700e2700d0504,0.0,0,0
f53ba383096472fcb7817ee9921cd7a0e73f78a5,0.0,0,0
de0233e0aab4f71e94900deab4d2c138d84887d4,0.01,0,0
a24d198c15d03e8e30b1efcd3e32d303238355f9,0.0,0,0
d6926009d0ba3e1d0d59fef318d1a8369b2ab202,0.0,0,0
954c74b788898c79ee578eba09541bdb95d42b88,0.01,0,0
254e081c71f2df5eb40b10568246f773e7b77d11,0.0,1,CWE-327
5bf4b9871e65a4616e2faa671dec4a4573cdf0f2,0.0,0,0
82f1b141dade70923dc90091a6c9cb7455022a97,0.01,0,0
8a94077da0526d369d2b8b251671726f804fb8c9,0.01,0,0
dece06d58727ab7a792f89bfb31a6b160d48e819,0.0,0,0
452209a77f6b6d19b9e7a1684ef0a222e897a7d8,0.0,0,0
1d5c943dae2130e58244157a20843735fd734f37,0.64,1,CWE-120
f02ea6225bc3b71bd5fe66224d199a6e3e23b14d,0.0,0,0
f8bce9ec84424b523509ee7400325d9efa16bc2d,0.0,0,0
ba994e65f6cced8f78095cf8ac70da5ef331d55b,0.0,0,0
d5d83424d235783ddaa1a98a82278805d05c437b,0.0,0,0
987fcacbee474a85c86d895eec6188ce29c62306,0.0,0,0
a03cdd9a13676c126d13826b1b8083439e065d63,0.0,0,0
99dcac2a4c7e2ef16c7fa3c2cae9ca4a274619e1,0.0,0,0
dd90b7aedaccccb60e8c9e1065f033d439e5f6cd,0.0,0,0
8e06b20b0ae275164e0b9348362bbe4f10cba4e0,0.01,0,0
dbd2b4307ece5781fa08abb74b341904d622930d,0.0,0,0
10fae486cd7c33ae86483a9a47e89d369b03bb0c,0.0,0,0
85defba50be4298edeb86e6cd45728f1b17cda6a,0.0,0,0
cbb29af1aa1ebe11b38e73a6f34df9cd171d6c5b,0.0,0,0
db786876b6c5ab24c1cd7427fd077545dbb72fee,0.0,0,0
abfeff7f44fcc9451d7f4588bda53adebd2d4ea4,0.03,0,0
73e294b16fb2b56951913c7963d68ba1a0b96f4f,0.0,0,0
d37934b0d7d6222facd6a503ae4292a11f5185da,0.0,0,0
f70a538f20c7113ee989c9f4663c7c2b34e62f26,0.0,1,CWE-327
b0aad6cd0921ad2426cf54d30d497044ce7800ae,0.0,0,0
df94f60ddc7410c617b438d6bef3775d9229af96,0.01,0,0
db2e259a19efe1615ad56c67dff8848e9b0abec2,0.0,0,0
f92909cd5124fd36fa85469893dacf7af03d19b8,0.0,0,0
a2406642a114222f63e1768f2f80afa5645bfaea,0.0,0,0
67fc6fdb020295cc3d79b8172e7a9513904d45aa,0.0,0,0
dffd6d674ab9415caed1b82755634f52383cd7ba,0.05,0,0
9bbc3bc99e3b5347334c18cc16b8c3b2261356ba,0.0,0,0
590db8f6599da7f5fda0b6246c7a6445ad34d66a,0.0,0,0
439765aa27ae435b394d60ac8d98bf2bb53eddb7,0.0,0,0
5f17a10648aca18f0c5d2e423d78991885452440,0.0,0,0
39c8e18032e5a8c152de4b1eb49f2320b5bf0cbe,0.0,0,0
5b09c5d19177c4c62af67ad7dc473247dfa9b9d4,0.0,0,0
31ed817447b4c3edef2019d1580aa3ede83a82da,0.0,0,0
14f80913e55d6994398aab8cfc80ceab4d348887,0.0,0,0
4816511a674fcc316073cf95b7cb9e1fdf2b722d,0.0,0,0
2f8574f7d78e3495c71253770d9a0241cbddaa0a,0.0,1,CWE-290
12c0a34cc7c808a146c39cf4cb032ab077ed3f90,0.0,1,CWE-327
633b3863e1e01a88e104122d2479b75dd75dde15,0.0,0,0
ca0d8dafecac3c31b46004c5acbaa78a91d13c73,0.0,0,0
296aca495e9616d93567f2d2217b4cf9fd22c59e,0.0,1,CWE-434
963e390abe3c7ac00c90a189b3557981e92f5dde,0.0,1,CWE-20
97e4e0f53d6690db6b942678489716a30925b8af,0.0,0,0
241c58dd61254c0cb56e6222bcc4fa5cb8c73b72,0.01,0,0
d56adb8ffb72f4ca509015645275b1d907c6157a,0.0,1,CWE-521
b1248ceb906594edfa94c910162e15b2efddef5d,0.0,1,CWE-352
b6f820a892ac9875b7fe1cb3b532411162fb260f,0.04,1,CWE-259
1639505c383a1c8b46ff6f2a5b9071f26ad43ece,0.0,1,CWE-290
8e0e2165062639212a9937b69cfdbe0bac71daa7,0.01,0,0
949fe033fac5c6b555fd9b2b8212005cc5bfe1fd,0.0,0,0
3c82a53b0d37723fedbd0684c9b53041da33475b,0.01,0,0
6206da00e06de133d2cad172d9c4dcc5a01911ef,0.0,0,0
1422785151c6d66534fe0f39cb0d4fb418f4add4,0.0,0,0
f22f0b2035ec4fe3bfc3a261e1613bd4f45bf6ef,0.0,1,CWE-79
6baeacb3b177635db19efda09aa48825118be665,0.0,0,0
2906493478b09d8e34e13dd3a37c82af5edc01d3,0.0,0,0
9d833a0edd728f703ab5ec157b68f4a3b9f901e2,0.03,0,0
64b90b833fed8d04efda7061d758dc7ef4d858ae,0.01,0,0
b7b459ad817f57c117d1270a2a45ad18a50d03be,0.0,0,0
ed8a0475c86b0c9d96ea7fa98673eedd85921140,0.0,0,0
5147fb12a5b7f6ba6a59e05cf07e847340cc8b66,0.03,0,0
99ed01e3f7c14d3227898beceddfdd08ff2871ec,0.01,0,0
940c54a65b7ca87ce9b6d5f6dec6de755fca40f9,0.02,0,0
096262aeaac1fc06f62965ca4a3893f914cd14dd,0.0,0,0
8d0e80620a1f62c64784606612bb83034f14e424,0.01,0,0
404483ea83d1fd8d4adad6d756b4b2574956b08f,0.02,0,0
6d87550f4498488d67f1fe32088bf0b1df4e7a16,0.0,0,0
73c167197563d4d07a036739f9341a0f5e36b188,0.0,0,0
fc943093e9b8e4a9b6207317cf8a55b8c307b7c0,0.01,0,0
67981dce07a59ed444306f1a32a47c9b216db101,0.0,0,0
e89e7cd828371f6a3cf34a3df8b855058b470251,0.0,0,0
7324f67bd7dbfa4ca6062e5a933ebb9e8b447bdb,0.0,0,0
b06e1b72643255250c752286f502e93efee80e7c,0.0,0,0
e52b1ac4117c0adf1f958c2698a934477ecb199d,0.01,0,0
104d1b897e33159f1019a1691bbca6b063332a5d,0.02,0,0
d6491516d9e21052526fa069575740acc2f19257,0.0,0,0
ba80a95dd47a316088d0ec9e4c930ffbff880ae5,0.01,0,0
89222a30d5224be0775c526ca36c7e5cd106a2d3,0.07,0,0
7e910a573f30a9995cb779fa55a6911629ac2e5f,0.01,1,CWE-275
efda6b5aba3e8f4a1694ec79152fecaa4b6568eb,0.01,0,0
2a9b8babf0d09946ebebfdb2931cc0d3db5a1d3d,0.0,0,0
c47016ee74fdd765bdad0f890c810518501de22a,0.0,0,0
46b1bd1b64061a4182dcc4eff566a3d5a3b91ee5,0.0,0,0
2ff57e932c0686c769327abc15bd0382dbc21429,0.0,0,0
648db0cae63358b131ab4c52e329e6aefcfdedb4,0.01,0,0
03fa30f3b320c3ffd45043f94289f98756d97064,0.0,0,0
76def24bf70618b2d9801adfa4ea5a09e4105a05,0.0,0,0
8ea1ea3f82df3fd5a08b74fca48393ff3c86f7e4,0.0,0,0
d4fed320b4e11206aaac64699b7e51e07e269613,0.04,0,0
f6597512ed9f25d1d9a58d978a72fd76c90e1345,0.01,0,0
c92860824a6c2f78d59f00311e228d047bce98b6,0.0,0,0
8861e051c71d2c1d796b44c23f119e6e31e03c33,0.0,1,CWE-200
699dacc0d00900ad5576ac80ce23ceeff415574d,0.01,0,0
835d934534c75b81a09adb9cd8ea6e3e692a4e95,0.01,0,0
ca897e960a4dd05283110dd84ab43838a403e5c4,0.0,0,0
7abed3dbb092fdbd0c7a3afd1bd4081f2ba63bc4,0.01,0,0
d4ea232a4dec6641f9c40adb66d1e12cb51f1dd9,0.0,0,0
8b41f9d7bb64c1b9c5c2cbd86e2eefab75f268e0,0.0,0,0
42f2eae8fb97bc3fb8c393c436e7ab4a712099c5,0.0,0,0
ae2e7be20010815c7ceef02d235a6671349ed225,0.01,0,0
faa2a26e7ab5bb24c1f53b44ecab105073fc6789,0.0,0,0
623d780c9cb8630d8f62ba84748b99addb42753b,0.0,0,0
761e8f77fadb33326872eefeb2f72df683b1e52b,0.0,0,0
1fa11af7aa52e481caafe8cb56e68a1adbd3ced2,0.0,0,0
3a4c601e5e7e031a0c208069b59699c24e6df202,0.0,0,0
239ca0c0909bab997bb9f8f5edb4ed6fdbbec2a1,0.0,0,0
0c803319b00d4c19cf01ee9f5541d907b705b421,0.0,0,0
d9a60e287f005c3a68c0f358d446f1c0182873bf,0.0,0,0
9f5fa6ac6f516968ba3245474b0b63e1c4c805e3,0.01,0,0
dd2deaecbe8cf74559d24b26fe1c973c7d69ab0c,0.0,0,0
a2354daeba81d67dea29e988b03571acbb31d2ea,0.0,0,0
2438a485c84bd52a72ae11502bd21e89f1048be6,0.0,0,0
467598ffd2ffde4b0c60c40a042f437ad46ef639,0.0,0,0
8f2a1d4efd8a48f2c3254cc6b5fc075bb3c3e52c,0.01,0,0
5cc4302e3b162a6417495fcb23def4a37b1c6b6d,0.0,0,0
3f90a15a045cad5ab36da56ce0dc0c9a6b7d8c7f,0.0,0,0
6539d2d3c758b507f10779e218d52d6c9f355025,0.01,0,0
64d39f73f29704b23e73b8248ec07dc4d83c7b09,0.0,0,0
6a0b1f26752236ec5ba9740bf72ad0326141a2cb,0.0,1,CWE-502
d3f14af44d9460a17c79de19ebdb65b3eec2e534,0.01,1,CWE-79
add718d75c1f4a281b5eac33d76b38e688cfdb10,0.0,0,0
53201f13ae108a34044cc778969c1f245680c9e3,0.0,0,0
73c2614e9ec88d33bf9c049db1cfefe953c18e68,0.06,0,0
ac86061d08d89e9af5bc33def61467528d505d7e,0.0,0,0
13bc4a6df0528729beec1df62adb5f179fd9c372,0.0,0,0
e215891dd0c76b0c06ee43ec60051e94d7554265,0.02,0,0
56b9a52f84b9c05dc15d742baf54e7eefc060582,0.0,0,0
59278f9036ea4e2df74d264f3cce18f77fd6f3a8,0.0,0,0
a78a93320ed028f3f9ec316b8f1253379bf5eb7c,0.02,0,0
80ab48abab3d87041c75ea769f803a8069817c5b,0.0,0,0
ba25bfbf0da492387a4de0d0660f86a995ba9a90,0.01,0,0
354c3e03e96f768400e963df1d09efc3e69105fb,0.01,0,0
0fb4c4d5f08fd4f59771193c1542c28cf8154f35,0.01,0,0
4c638a3fb6e785ae47c94d82de4f638d47b8ceba,0.0,0,0
cf25a779aa617f69e2e583d1368141722f91fdb1,0.0,0,0
1df365aa2d263b01148a18c328b3a65b3c772000,0.0,1,CWE-20
b6d351c738a3a83a1157233eda7524dfd37c4251,0.0,0,0
78cae61ad47f70208468a77d665b009601fac2be,0.0,0,0
02662d7bece8384b265705d4704734fa55022144,0.01,1,CWE-327
77a93aa8a621ed278f173bedf076266d451a6cc1,0.0,0,0
bff911a8e894f59f6efe6a24f39a7aef5d689882,0.0,0,0
77667e16aa6cf11e0a30b6d1ceb769c4ff2fbaa9,0.0,0,0
9c5d2e3b633fdb651bc9f11db4aac97ad3ad4df2,0.01,0,0
7e9d7d1f7493ff360784b701d8737c7df7950a99,0.0,1,CWE-327
0b4b7c4e38c261cf713cd02a588552711643aada,0.0,0,0
319724f0b44274eb2f84b2d537ecc2e39e3aa6a5,0.02,0,0
a4af4e086681c51718c29ae401b10d45eac10321,0.0,0,0
d55dbda709d5a7dfc48f7a36335fc1823923e3e2,0.0,0,0
72414e6c91cbfea5b4ef308b011cdeee69716a3f,0.01,0,0
15b9568ab41a6a5fabce9c2c00226c3122b54448,0.0,0,0
025728e389d6fd5f43266289faaa928bc55eaa3b,0.0,1,CWE-259
b7c6ec763af03d779685431a28872f4cd47cc193,0.03,0,0
52643a69e3fac42c14143f3ca71ec9f5b7e64296,0.01,0,0
2ca5ca4bfc75c7e13a37114e3451394de7c3e24b,0.0,0,0
a4e5ccc7986c9d4e13a8986ba74298a249728b56,0.03,0,0
2f75783026ba6a135a6d0b8c9744129b9d2bf099,0.02,0,0
b7f60045fe9e662c8c53a6f7b4e2c410830d5b29,0.0,1,CWE-732
c3addc63a0204379bec72147d6b62e082771a74b,0.0,0,0
6b8c7dfeee158fe56ddefe8edf44aaf3186a6869,0.02,0,0
2ba1dd47b099970be707f81e4e515a9d122304e7,0.0,0,0
0a1fcaab95363a260c4d70c4f492e19379c5de94,0.0,0,0
644385bed3f6a8d234a489b9863dcca92bc84c47,0.02,0,0
e06e9ca3aac1b7389eda488b0627340c5cb3782d,0.0,0,0
7c4f8db5daaae83cbb31231c3e0f5251c9567405,0.0,0,0
0068be007010130d0eb5dff35d95b1f2841f873a,0.0,0,0
91b557eb4be1803450ca6dbc808f1879f486876c,0.0,0,0
845852fe47a42e5f49bf401395011c837d1f9a8c,0.0,0,0
01b1522e193a1e729da1ed0d96416f285b530274,0.71,1,CWE-120
f4e1d195bb88e69df1724916162eb435886363e2,0.0,1,CWE-521
bc949a3acb354ff9ac3202b450c521dc6740b415,0.0,0,0
7bff8e1e2b1e395be327662c3c3dccd4e5af1058,0.0,1,CWE-352
ea7c398b6a46331c010e132e89055f91a196f4a3,0.0,0,0
f2552ba5fd0f578da4ca2402c1fb595694fb610c,0.02,0,0
e4044bfe63a239cad9d4c51b02c256c2a160eb66,0.0,0,0
de7555ba6af9e133e071ccaea6737c8946441d1a,0.01,0,0
ac625351643d5732bcaa77844ef1506bf5c978ab,0.0,0,0
15c4d8330d46f59a191930ce7fa307bfa761017e,0.0,1,CWE-352
224589ea74a2bfd4230e67331c109944df7260b4,0.01,0,0
9d3e4299e91d11165a1bdefa362a042a588296fc,0.01,0,0
4e9e7a61404ea168ffa30f5ef5203d3e0cb3d172,0.0,0,0
8e36d28f3c082d7c10e5d7cbbb5301ec6e0d7d32,0.01,0,0
d1ed08d0535c421d724dd2825bdd1397ff2fe88c,0.01,0,0
16c7a40c5399ca282f0255282c7bb5d3df027dec,0.0,0,0
448778ded5078ac65ea5d512162f4d53bbc516a9,0.01,0,0
bc5e826b4579a166f388d8f6474ef51859b4fa1b,0.0,0,0
e671fd206b1fe31fdad7a9ec570fffe390ec56ee,0.0,0,0
e837d4f082d32a69bd345ba805ee1d96b8981296,0.0,0,0
00750fe79acbb6a43daa62b9fcabbd1f5ce4cf6c,0.0,0,0
aa233f18b294ca3293a23855e792159d90eab744,0.0,0,0
a94d423024506f62ab4c60846071d4d3dbb09871,0.02,0,0
b47913f54f7b09189f0695144b26e85d87227d3d,0.0,0,0
cb9c9aed01abc99cad2fbadd0b407d226bbbb2ba,0.0,0,0
5e8cd50dcbc22d5dfd1e7f907bd658048d6769be,0.0,0,0
2e6b88e29a19c890845468c2e125acebc0b33013,0.0,0,0
09daad9825c165f844d43eee8425ab14aaefb9a9,0.01,0,0
e13ff79326b2ff53021c632d00f67887e14e353f,0.0,1,CWE-275
4fdf55e3b39ffe60e012436333b155928ac6add1,0.0,0,0
69b28d9bd879ad47f3c7371d38233aaf9375cf11,0.0,1,CWE-352
7a38f0fa4754a1c3e157ddf43417a810fd54a162,0.0,0,0
e2c02e34aa2d979e1a27de99980fa5772526c9d6,0.1,0,0
e5ce48b1815235993c2bf75bc51c73458e82d663,0.0,0,0
7c67b03051e0c6db5057248623256f2b21e25a96,0.02,0,0
f42a324352a8d82abd2a1acb36edb43a76bb8724,0.01,0,0
d92b30d03e739ffe971e6b8663990bc5febede2d,0.0,0,0
ebaa7c5928132718efdbdc0fdd658a96a09e26f6,0.01,0,0
47fff36aeff60d63ff6271317583d334aa1587d9,0.0,0,0
a016debad07f11c3b85131b4205305d190ac9eca,0.01,0,0
7ee2d394a9142e159da3f49c2a73666b8659a4df,0.0,0,0
544a8c417b82f2a712e09f2af7d8b54a5d6d244d,0.0,1,CWE-94
546b55149f366d0b19459dcb97dc71c96f145062,0.0,0,0
d1060d36697efcd1179ffdbc7b16d3a68643b8c5,0.0,0,0
d064f4f580c885eae38995ade4555c4087d014ab,0.0,0,0
6a91675ef40386a4a4f9f13f7835a637919b4dfc,0.0,0,0
419db62a425ebb3d69ae238209de0e55fe538a02,0.0,0,0
d86a2301402a04352b913b6a65f1b3f4b82a0c72,0.0,0,0
ce7b2480b9793e634cefa567a174316c44315355,0.01,0,0
f684dcdc2a9f6b96c62f64f9edc392ded2cee3ff,0.0,0,0
c293626471743c1ce093b8cf0d2cfe31a809e837,0.0,1,CWE-521
facfcf87e7a399c5c375d7162d98268745b05d16,0.0,0,0
87337ff255b581a57809e7ea9d901c00b3514d45,0.0,0,0
d285764592393dbc88b4c9cc349c4ca2afb4de26,0.01,0,0
bcdb5fd9b6d18cb7f1f186768f40f3c5676c869a,0.05,0,0
6c467ec16771a1fb56e9751d7e8652ce25730dfa,0.0,0,0
ad2b77ae39b0985262c822cac71bfc0a6e192944,0.0,0,0
51419ef29f346ccc793dc7ccffa1c518b8dd1ff7,0.0,0,0
60e665eae76a8344441db2140dd59a5d303c209b,0.0,0,0
6274fff287bb084f9511dd4c65c3898427f7c96d,0.0,0,0
b1ddf571679d9f45aa265c9f905398515412d4c1,0.0,0,0
f0140a25b752ab939717f35d7b23919332f09e8f,0.02,0,0
5d928ca13c7328e998dd81fb86103de762b6565b,0.0,0,0
03e8a88420fa84e541f95b748f5bc6483100cc22,0.0,0,0
932a20f4f59b7d07bcc588c70c90d586512b68f7,0.0,1,CWE-290
8cc27e00ba13af730a89c4524c608d65b1787d52,0.01,0,0
b20528d8ac869b9b0b1430ab3bdef357ff8ebda2,0.0,0,0
01bd8de68c16027e3c0e404fe1887ac66bf6978b,0.0,0,0
144ee70dc163a1dbcfbfa891a3fed0b98b7edf21,0.0,0,0
22b243809eea5f4f504f9a7ac157539adde6b3f7,0.0,0,0
2b94c8ae2e0a79237a589bf9eaba16bab0b17e7d,0.03,0,0
2b865e145825e4399d7bd4d64b73a5c46bcba0eb,0.05,0,0
4b4dbb81ece6875dcae1fa2c31e6458f22f2d979,0.0,0,0
c3f406ce82e216d449f4fbeba8a71ff08da4704d,0.0,0,0
ea5fd72472651c4ba2861f0899af47096c48a3f4,0.01,0,0
bdde0f1ea0424d8639d2c7133d89a799a9721fc7,0.0,1,CWE-200
59113ae2cbab8320778d0529330542e323a04c06,0.0,0,0
7360908c7a1f478ff5c23767dc8967be966e5e65,0.0,0,0
2ab024bbcca09bad9f4bb27e8eac1a19fc581c6b,0.01,0,0
c5bf32a63d7c0cd8b9776b367dbc1030cba209d1,0.01,0,0
2cdb599c369912588e355e4054d0bc3c9f1fd1e8,0.02,0,0
b43008515d506c0a8cabe307cf38fe8a25cfd346,0.0,0,0
22c5d77d47ad0738b346f5301ead38a5927f1a91,0.0,0,0
7366f52cbe50b88d8d282b994ccda35159d75bc0,0.0,0,0
a704e2466b6ebe14a46d7cbd53349baaa2d47d33,0.0,0,0
ba7c226095703f63c78b00e56f1db8d99ac3a54a,0.01,0,0
c6003ab3b02caefef56597f5d051011a08cc2baf,0.0,0,0
f1425b8ca6ce9ef9935a141b0ccb0938be425c91,0.0,0,0
9bbf7459c3047b6c83bce2320e8ae27df7a76bd3,0.0,0,0
8f45b5bf0b20c1e371874defd0b9c20b6c0f58fa,0.0,0,0
